,P7_FIC_104/PID/PV.CV,P7_FIC_103/PID/PV.CV,P7_FIC_105/PID/PV.CV,,P7_TIC_102/PID/PV.CV,P7_TIC_202/PID/PV.CV,P7_FIC_103/PID/PV.CV,P7_LIC_201/PID/PV.CV,,P7_LIC_301/PID/PV.CV,P7_LIC_101/PID/PV.CV
15:34:16,4.613557816,5.985054016,12.17364025,,67.00424194,65.30457306,5.985054016,0.180369496,,0.171909899,0.203179404
15:34:17,4.624138832,6.021295071,12.16129971,,67.00424194,65.32608032,6.021295071,0.180187106,,0.166674107,0.203179404
15:34:18,4.676686764,5.93824482,12.20621014,,67.00424194,65.32608032,5.93824482,0.180337295,,0.168691203,0.203072101
15:34:19,4.697205067,5.844044209,12.20005035,,67.00424194,65.34760284,5.844044209,0.180101305,,0.169216901,0.202932596
15:34:20,4.700561047,5.90362978,12.19828987,,66.98272705,65.36911011,5.90362978,0.180337295,,0.170590207,0.202760905
15:34:21,4.709941864,5.895880222,12.19653034,,66.98272705,65.36911011,5.895880222,0.180390999,,0.171459302,0.202760905
15:34:22,4.710947037,5.929212093,12.19740963,,66.98272705,65.39063263,5.929212093,0.1804768,,0.171834797,0.202610701
15:34:23,4.711281776,5.868004799,12.19740963,,67.00424194,65.39063263,5.868004799,0.1804768,,0.171083704,0.202406898
15:34:24,4.706929207,5.893741131,12.21498966,,67.02575684,65.41213989,5.893741131,0.180337295,,0.173390493,0.202278107
15:34:25,4.710277081,5.891333103,12.2053299,,67.04727173,65.41213989,5.891333103,0.180777207,,0.173626497,0.202127904
15:34:26,4.712619781,5.913236141,12.20796013,,67.06878662,65.43364716,5.913236141,0.180551901,,0.172457099,0.201881096
15:34:27,4.707598209,5.812665939,12.23342037,,67.09030151,65.45516968,5.812665939,0.180455297,,0.1714378,0.201720193
15:34:28,4.678371906,5.872570992,12.24394035,,67.11181641,65.45516968,5.872570992,0.180680603,,0.171909899,0.201559305
15:34:29,4.665211201,5.787660122,12.24306965,,67.1333313,65.45516968,5.787660122,0.180637702,,0.172317594,0.201355398
15:34:30,4.660139084,5.786296844,12.25446033,,67.15484619,65.47667694,5.786296844,0.1805197,,0.171738207,0.201280296
15:34:31,4.706258774,5.79827404,12.26758003,,67.17636108,65.47667694,5.79827404,0.180712804,,0.173422694,0.200979903
15:34:32,4.770474911,5.761449814,12.24306965,,67.19788361,65.49819946,5.761449814,0.180691406,,0.172253206,0.200765297
15:34:33,4.810297012,5.799361229,12.24744987,,67.21939087,65.49819946,5.799361229,0.181024,,0.172618002,0.200615093
15:34:34,4.816847801,5.783572197,12.24656963,,67.24091339,65.49819946,5.783572197,0.180905998,,0.172993496,0.200379103
15:34:35,4.818157196,5.865317822,12.24131012,,67.26242065,65.51970673,5.865317822,0.180895194,,0.172832593,0.200153798
15:34:36,4.808001995,5.809140205,12.24569988,,67.26242065,65.51970673,5.809140205,0.180927396,,0.172939897,0.200035796
15:34:37,4.797498226,5.790655136,12.23606014,,67.26242065,65.51970673,5.790655136,0.180916697,,0.173776701,0.199778304
15:34:38,4.786970139,5.756523132,12.24919987,,67.26242065,65.54122925,5.756523132,0.181088299,,0.171866998,0.1997246
15:34:39,4.769814014,5.825399876,12.29203987,,67.26242065,65.54122925,5.825399876,0.180895194,,0.172757506,0.199467093
15:34:40,4.779388905,5.834323883,12.28419018,,67.26242065,65.56273651,5.834323883,0.1811205,,0.173379794,0.199306205
15:34:41,4.791577816,5.844853878,12.29030037,,67.26242065,65.56273651,5.844853878,0.1810669,,0.173798203,0.199177399
15:34:42,4.790919781,5.845122814,12.29292011,,67.26242065,65.56273651,5.845122814,0.181013197,,0.172972098,0.199113101
15:34:43,4.798483849,5.92176199,12.28592968,,67.26242065,65.58425903,5.92176199,0.181335106,,0.172821805,0.198973596
15:34:44,4.808001995,5.932666779,12.28419018,,67.28394318,65.6057663,5.932666779,0.1810669,,0.176265895,0.198855594
15:34:45,4.813900948,5.873375893,12.3155899,,67.30545044,65.6057663,5.873375893,0.181249306,,0.176029801,0.198834106
15:34:46,4.826330185,5.844583988,12.33473969,,67.30545044,65.6057663,5.844583988,0.181378007,,0.174774498,0.198823407
15:34:47,4.819791794,5.935059071,12.32777977,,67.32697296,65.62728882,5.935059071,0.181099102,,0.173358306,0.198780507
15:34:48,4.810297012,5.98637104,12.32429981,,67.32697296,65.62728882,5.98637104,0.181292206,,0.174087897,0.198780507
15:34:49,4.804393768,5.975035191,12.32865047,,67.34848022,65.64880371,5.975035191,0.181195602,,0.174334601,0.198694602
15:34:50,4.772788048,5.99452877,12.32168007,,67.34848022,65.64880371,5.99452877,0.181420907,,0.175021306,0.198576599
15:34:51,4.776090145,5.992950916,12.34691048,,67.37000275,65.64880371,5.992950916,0.181378007,,0.175074905,0.198544398
15:34:52,4.769814014,6.030453205,12.36775017,,67.39151001,65.64880371,6.030453205,0.181506798,,0.173100799,0.198641002
15:34:53,4.775760174,5.906834126,12.35993958,,67.41301727,65.6703186,5.906834126,0.181335106,,0.173808903,0.1985659
15:34:54,4.802424908,6.020246983,12.36254025,,67.41301727,65.6703186,6.020246983,0.1817213,,0.175675794,0.198630199
15:34:55,4.849792004,6.017629147,12.37034988,,67.43453979,65.6918335,6.017629147,0.1816677,,0.177435294,0.198651701
15:34:56,4.86148119,5.899622917,12.36775017,,67.43453979,65.6918335,5.899622917,0.181689203,,0.177521199,0.198598102
15:34:57,4.854016781,5.916168213,12.37469006,,67.43453979,65.6918335,5.916168213,0.181528196,,0.173465595,0.198555097
15:34:58,4.845564842,5.907633781,12.37034988,,67.45604706,65.6918335,5.907633781,0.181463897,,0.176673606,0.1985659
15:34:59,4.856938839,5.912436008,12.37814999,,67.45604706,65.71334839,5.912436008,0.181689203,,0.1759976,0.198533699
15:35:00,4.851743221,5.949914932,12.41191006,,67.45604706,65.71334839,5.949914932,0.181689203,,0.172371194,0.198544398
15:35:01,4.864398956,6.007139206,12.40412998,,67.47756958,65.71334839,6.007139206,0.1817213,,0.175933301,0.198523
15:35:02,4.885743141,6.069021225,12.41882992,,67.49907684,65.71334839,6.069021225,0.181785703,,0.173283204,0.1985659
15:35:03,4.884776115,5.844853878,12.42228031,,67.52059937,65.73486328,5.844853878,0.181893006,,0.174173698,0.198533699
15:35:04,4.888647079,6.050549984,12.41450977,,67.52059937,65.73486328,6.050549984,0.181689203,,0.172854006,0.198608801
15:35:05,4.899919987,6.05862093,12.42313957,,67.52059937,65.73486328,6.05862093,0.181839406,,0.176770195,0.1986195
15:35:06,4.920791149,6.053153992,12.44557953,,67.54210663,65.75637817,6.053153992,0.181785703,,0.177231506,0.198641002
15:35:07,4.92207098,6.076029778,12.45592022,,67.54210663,65.75637817,6.076029778,0.181785703,,0.174002096,0.198759004
15:35:08,4.938698769,6.057580948,12.44643974,,67.54210663,65.77789307,6.057580948,0.182107598,,0.175825998,0.198812693
15:35:09,4.924952984,6.044032097,12.43177986,,67.54210663,65.77789307,6.044032097,0.182139799,,0.174216598,0.198812693
15:35:10,4.89927721,6.071358204,12.44557953,,67.54210663,65.79940796,6.071358204,0.182107598,,0.172854006,0.198844895
15:35:11,4.89927721,6.067721844,12.44557953,,67.54210663,65.79940796,6.067721844,0.182397306,,0.175547004,0.198866293
15:35:12,4.900241852,6.017365932,12.46452999,,67.54210663,65.82092285,6.017365932,0.182343602,,0.175622106,0.198834106
15:35:13,4.906352043,6.055498123,12.48258972,,67.54210663,65.84243774,6.055498123,0.182568893,,0.175493404,0.198844895
15:35:14,4.933588982,6.041683197,12.4782896,,67.54210663,65.84243774,6.041683197,0.182643995,,0.176877394,0.198855594
15:35:15,4.939338207,6.018675804,12.47399044,,67.54210663,65.86395264,6.018675804,0.182450905,,0.173637301,0.198919997
15:35:16,4.951134205,6.044032097,12.47657013,,67.54210663,65.86395264,6.044032097,0.182912305,,0.174710199,0.198909193
15:35:17,4.955272198,6.022865772,12.51091957,,67.54210663,65.88546753,6.022865772,0.182751298,,0.177735701,0.198973596
15:35:18,4.942848206,6.097270012,12.4963398,,67.54210663,65.90698242,6.097270012,0.183083996,,0.178121999,0.198941395
15:35:19,4.957180023,6.064342976,12.49462032,,67.54210663,65.90698242,6.064342976,0.183159098,,0.174205899,0.199005798
15:35:20,4.980976105,6.078884125,12.48946953,,67.54210663,65.90698242,6.078884125,0.183287799,,0.177843004,0.198941395
15:35:21,4.994566917,6.118436813,12.48688984,,67.54210663,65.92849731,6.118436813,0.183244899,,0.176115707,0.199016497
15:35:22,5.004343033,6.14363718,12.48775005,,67.52059937,65.92849731,6.14363718,0.183180496,,0.178583294,0.199037999
15:35:23,5.000876904,6.011600018,12.53919029,,67.52059937,65.92849731,6.011600018,0.183491603,,0.179763496,0.1990702
15:35:24,4.996146202,6.11482811,12.53063011,,67.52059937,65.95001221,6.11482811,0.183641896,,0.1765448,0.199027196
15:35:25,4.966076851,6.024960041,12.52721024,,67.52059937,65.95001221,6.024960041,0.183684796,,0.179602593,0.199016497
15:35:26,4.966393948,6.046379089,12.53662014,,67.52059937,65.9715271,6.046379089,0.183995903,,0.178787202,0.199188203
15:35:27,4.961312771,6.077328205,12.54261017,,67.54210663,65.9715271,6.077328205,0.184124693,,0.179506004,0.199134499
15:35:28,4.951451778,6.065642834,12.51949978,,67.54210663,65.9715271,6.065642834,0.183942303,,0.179881498,0.199113101
15:35:29,4.949223042,6.04324913,12.51177979,,67.54210663,65.99304199,6.04324913,0.184231997,,0.175729394,0.199231103
15:35:30,4.964171886,6.056539059,12.51521015,,67.54210663,65.99304199,6.056539059,0.184253395,,0.177875206,0.199252501
15:35:31,4.974008083,5.956007004,12.55799961,,67.56362915,66.01455688,5.956007004,0.1843822,,0.1799566,0.199349105
15:35:32,5.010324955,6.108119965,12.59043026,,67.58513641,66.03607178,6.108119965,0.184564501,,0.176705807,0.199370593
15:35:33,5.019127846,6.057058811,12.56484032,,67.60665894,66.03607178,6.057058811,0.184414297,,0.175053507,0.199467093
15:35:34,5.028542995,6.119725227,12.56995964,,67.6281662,66.03607178,6.119725227,0.184307098,,0.181651801,0.199563697
15:35:35,5.042631149,6.046379089,12.57763958,,67.64968872,66.03607178,6.046379089,0.184650406,,0.177499697,0.199617296
15:35:36,5.054499149,6.091062069,12.57252026,,67.67120361,66.05758667,6.091062069,0.184650406,,0.182649598,0.199713901
15:35:37,5.034810066,6.040638924,12.5742197,,67.69271851,66.05758667,6.040638924,0.184661105,,0.182327703,0.199660197
15:35:38,5.026033878,5.989003181,12.57166958,,67.7142334,66.07910156,5.989003181,0.184757695,,0.179151997,0.199756801
15:35:39,5.015672207,6.12127018,12.56739998,,67.7142334,66.07910156,6.12127018,0.184875697,,0.179945901,0.199810505
15:35:40,4.990777969,6.105280876,12.55799961,,67.73574829,66.10061646,6.105280876,0.184854195,,0.181598201,0.199949905
15:35:41,5.011270046,6.067982197,12.57763958,,67.75726318,66.10061646,6.067982197,0.184736207,,0.1798172,0.200067997
15:35:42,5.001506805,6.1101861,12.56739998,,67.77877808,66.10061646,6.1101861,0.1850366,,0.181480095,0.200078696
15:35:43,5.00717783,6.056539059,12.58104992,,67.80029297,66.10061646,6.056539059,0.185347795,,0.1811046,0.200164497
15:35:44,5.022267818,6.08355093,12.57763958,,67.82180786,66.12213135,6.08355093,0.185122505,,0.180385798,0.200164497
15:35:45,5.01975584,6.07161808,12.58530998,,67.82180786,66.12213135,6.07161808,0.185444295,,0.182252601,0.200379103
15:35:46,5.017558098,6.094168186,12.59127998,,67.84332275,66.12213135,6.094168186,0.185626701,,0.1831754,0.200357601
15:35:47,5.023523808,6.100631237,12.58701992,,67.88635254,66.14364624,6.100631237,0.1856374,,0.1815231,0.200486407
15:35:48,5.023210049,6.104248047,12.62362003,,67.90786743,66.14364624,6.104248047,0.185680404,,0.182778403,0.200657994
15:35:49,5.01975584,6.074734211,12.61256027,,67.92938232,66.14364624,6.074734211,0.186002195,,0.182735398,0.200819001
15:35:50,5.019443035,6.082513809,12.62701988,,67.97241211,66.14364624,6.082513809,0.186173901,,0.183947802,0.200840399
15:35:51,5.009696007,6.100372791,12.64653969,,68.01544189,66.16516113,6.100372791,0.186270401,,0.1820703,0.200979903
15:35:52,5.01975584,6.077328205,12.62022018,,68.03695679,66.16516113,6.077328205,0.186420605,,0.182971507,0.201108694
15:35:53,5.055120945,6.084068775,12.63125992,,68.07998657,66.18668365,6.084068775,0.186270401,,0.183475807,0.201269597
15:35:54,5.096742153,6.069540977,12.62362003,,68.12301636,66.18668365,6.069540977,0.186495796,,0.183904901,0.201344699
15:35:55,5.131885052,6.019462109,12.62872028,,68.16605377,66.20819092,6.019462109,0.186538696,,0.183668897,0.201409101
15:35:56,5.149672031,6.021819115,12.63465977,,68.23059082,66.20819092,6.021819115,0.186646,,0.182617396,0.201409101
15:35:57,5.130654812,6.083292007,12.62191963,,68.27362061,66.20819092,6.083292007,0.186817601,,0.178551093,0.201441303
15:35:58,5.084353924,6.091320992,12.62106991,,68.29514313,66.20819092,6.091320992,0.186967805,,0.179978102,0.201602206
15:35:59,5.056368828,5.975825787,12.6388998,,68.33817291,66.22971344,5.975825787,0.186721101,,0.181136802,0.201612905
15:36:00,5.047944069,6.0157938,12.63125992,,68.3812027,66.22971344,6.0157938,0.186892703,,0.183937103,0.201634407
15:36:01,5.038251877,6.033328056,12.62872028,,68.42421722,66.22971344,6.033328056,0.187000006,,0.185975596,0.201720193
15:36:02,5.034183025,6.065382957,12.62617016,,68.44573975,66.22971344,6.065382957,0.187053695,,0.184773996,0.201763093
15:36:03,5.025405884,6.004251957,12.63381004,,68.46724701,66.2512207,6.004251957,0.187279001,,0.183035895,0.201870397
15:36:04,5.041694164,6.036983967,12.64568996,,68.51027679,66.2512207,6.036983967,0.187557906,,0.186608598,0.2020206
15:36:05,5.074110985,6.017365932,12.65587044,,68.53179932,66.2512207,6.017365932,0.187482804,,0.182241902,0.202042103
15:36:06,5.090551853,6.00267601,12.65077972,,68.55330658,66.27274323,6.00267601,0.187729597,,0.183518693,0.202031404
15:36:07,5.097052097,6.000049114,12.66180992,,68.59633636,66.27274323,6.000049114,0.187858298,,0.185857594,0.202106506
15:36:08,5.12266016,6.041162014,12.67788982,,68.63937378,66.27274323,6.041162014,0.188169494,,0.183411404,0.202160105
15:36:09,5.121428013,5.996632099,12.66858006,,68.68240356,66.27274323,5.996632099,0.188319698,,0.184301898,0.202160105
15:36:10,5.106321812,5.957859993,12.6592598,,68.70391846,66.29425049,5.957859993,0.188255295,,0.181211904,0.2020206
15:36:11,5.095194817,6.052632809,12.66689014,,68.74694824,66.29425049,6.052632809,0.188223094,,0.185439199,0.202042103
15:36:12,5.066958904,6.017629147,12.66604042,,68.76846313,66.31577301,6.017629147,0.188459203,,0.185707405,0.202106506
15:36:13,5.065713882,5.949650764,12.67197037,,68.81149292,66.31577301,5.949650764,0.188727394,,0.185321093,0.201967001
15:36:14,5.032617092,6.001626015,12.67619991,,68.83300781,66.31577301,6.001626015,0.188598603,,0.185321093,0.201913297
15:36:15,5.047630787,5.946205139,12.69143009,,68.85452271,66.31577301,5.946205139,0.188695207,,0.184580803,0.201902598
15:36:16,5.03387022,5.903363228,12.70156956,,68.8760376,66.33728027,5.903363228,0.188952699,,0.185750306,0.201913297
15:36:17,5.070381165,5.885979176,12.70917034,,68.89755249,66.3588028,5.885979176,0.189027801,,0.185793206,0.201784596
15:36:18,5.151507854,5.958652973,12.67788982,,68.91906738,66.3588028,5.958652973,0.189242393,,0.184945598,0.201741695
15:36:19,5.168006897,5.859131813,12.68381977,,68.94058228,66.3588028,5.859131813,0.189403296,,0.185975596,0.201773897
15:36:20,5.182631016,5.847011089,12.68128014,,68.96209717,66.38031006,5.847011089,0.189628601,,0.183411404,0.201741695
15:36:21,5.181413174,5.918299198,12.68381977,,68.98361206,66.38031006,5.918299198,0.189682305,,0.184205294,0.201720193
15:36:22,5.157625198,5.897218227,12.69649982,,69.00512695,66.40181732,5.897218227,0.189768106,,0.187466905,0.201655805
15:36:23,5.122044086,5.932666779,12.7353096,,69.02664185,66.40181732,5.932666779,0.189832494,,0.186683699,0.201666594
15:36:24,5.116192818,5.923624992,12.72350979,,69.04815674,66.42333984,5.923624992,0.189886093,,0.188260898,0.201580703
15:36:25,5.111258984,5.8998909,12.71170044,,69.06967163,66.42333984,5.8998909,0.1901007,,0.188357398,0.201580703
15:36:26,5.117733002,5.890262127,12.71000957,,69.09118652,66.42333984,5.890262127,0.190208003,,0.1861258,0.201527104
15:36:27,5.129426003,5.967378139,12.71170044,,69.13421631,66.44484711,5.967378139,0.190272406,,0.186876804,0.2013769
15:36:28,5.168922901,5.789021015,12.72181988,,69.1557312,66.46636963,5.789021015,0.190401107,,0.188926101,0.201269597
15:36:29,5.187798977,5.92468977,12.72097969,,69.19876099,66.46636963,5.92468977,0.190626398,,0.188754395,0.201226696
15:36:30,5.183543205,5.957594872,12.73952007,,69.22028351,66.48787689,5.957594872,0.190626398,,0.189784393,0.201151595
15:36:31,5.138330936,5.923624992,12.73025036,,69.26331329,66.50939941,5.923624992,0.190798104,,0.188421801,0.201119393
15:36:32,5.115883827,5.944348812,12.72014046,,69.28482056,66.50939941,5.944348812,0.190991193,,0.188582703,0.201055005
15:36:33,5.098289013,5.903363228,12.7403698,,69.30634308,66.53090668,5.903363228,0.191098496,,0.187134296,0.201119393
15:36:34,5.07659483,5.923092842,12.74625969,,69.30634308,66.5524292,5.923092842,0.191098496,,0.1877781,0.201033607
15:36:35,5.071935177,5.837565899,12.75971985,,69.32785034,66.57393646,5.837565899,0.191280901,,0.190031201,0.201055005
15:36:36,5.067271233,5.936652184,12.76140022,,69.34937286,66.59545898,5.936652184,0.191184297,,0.188775897,0.201044306
15:36:37,5.061356068,5.900156975,12.76476002,,69.37088013,66.61696625,5.900156975,0.191270202,,0.189376697,0.201044306
15:36:38,5.064468861,5.961033821,12.76476002,,69.39240265,66.61696625,5.961033821,0.191388205,,0.189076304,0.200990602
15:36:39,5.054811001,5.924157143,12.77064991,,69.41390991,66.61696625,5.924157143,0.191538393,,0.188539803,0.201087207
15:36:40,5.066958904,5.931073189,12.75804043,,69.41390991,66.61696625,5.931073189,0.1917101,,0.1912435,0.201087207
15:36:41,5.096742153,5.931869984,12.76307964,,69.43541718,66.66000366,5.931869984,0.191946104,,0.189387396,0.201022804
15:36:42,5.102924824,5.988739967,12.76476002,,69.4569397,66.68151855,5.988739967,0.192139193,,0.189129904,0.200969204
15:36:43,5.094266891,5.936120987,12.75214958,,69.49996948,66.70303345,5.936120987,0.192128494,,0.187209398,0.201001406
15:36:44,5.125429153,5.975035191,12.75887966,,69.52147675,66.72454834,5.975035191,0.192203596,,0.190288603,0.200947702
15:36:45,5.171362877,5.900959015,12.77147961,,69.54299927,66.74606323,5.900959015,0.192310899,,0.189602003,0.200979903
15:36:46,5.181108952,6.00267601,12.76980019,,69.56450653,66.76757813,6.00267601,0.192439601,,0.189848796,0.201001406
15:36:47,5.177152157,5.864779949,12.76391983,,69.58602905,66.78909302,5.864779949,0.192611307,,0.188582703,0.200958505
15:36:48,5.19235611,5.862092018,12.75636005,,69.60753632,66.81060791,5.862092018,0.192718595,,0.190009698,0.200904801
15:36:49,5.167397022,5.879546165,12.7874403,,69.62905884,66.8321228,5.879546165,0.192815095,,0.188969001,0.2008297
15:36:50,5.147222042,5.878204823,12.75720024,,69.62905884,66.8536377,5.878204823,0.192782998,,0.189140707,0.200765297
15:36:51,5.133728027,5.948591232,12.78155994,,69.62905884,66.87515259,5.948591232,0.192761496,,0.190074101,0.200668797
15:36:52,5.124505997,5.954154015,12.76476002,,69.65057373,66.89666748,5.954154015,0.192804396,,0.188700795,0.200657994
15:36:53,5.124814034,5.937448025,12.77987957,,69.67208862,66.91818237,5.937448025,0.193233594,,0.188561305,0.200711697
15:36:54,5.134647846,5.884102821,12.75131035,,69.69360352,66.93969727,5.884102821,0.193362296,,0.190717801,0.200593695
15:36:55,5.144157887,5.939837933,12.74794006,,69.71511841,66.98272705,5.939837933,0.193512499,,0.190074101,0.200518593
15:36:56,5.136489868,5.8998909,12.75804043,,69.75814819,67.00424194,5.8998909,0.193448201,,0.191104099,0.200464904
15:36:57,5.129117966,5.93824482,12.81175041,,69.77966309,67.00424194,5.93824482,0.193576902,,0.192756295,0.200389802
15:36:58,5.089003086,5.871228218,12.79582024,,69.80117798,67.04727173,5.871228218,0.193716407,,0.191672698,0.200304002
15:36:59,5.069447994,5.910036087,12.81593037,,69.82269287,67.06878662,5.910036087,0.193748593,,0.191136301,0.200196698
15:37:00,5.070693016,5.901494026,12.81175041,,69.86572266,67.06878662,5.901494026,0.194242105,,0.194076002,0.200175196
15:37:01,5.114343166,5.911635876,12.80587959,,69.88723755,67.09030151,5.911635876,0.194381595,,0.192026705,0.200078696
15:37:02,5.127274036,5.880887985,12.80838966,,69.90875244,67.11181641,5.880887985,0.194445997,,0.192724198,0.200035796
15:37:03,5.142013073,5.909769058,12.82931995,,69.93026733,67.1333313,5.909769058,0.194564,,0.193303496,0.199907005
15:37:04,5.141091824,5.926020145,12.79162979,,69.95178223,67.15484619,5.926020145,0.194950193,,0.193249896,0.199799702
15:37:05,5.134954929,5.913770199,12.80253029,,69.95178223,67.17636108,5.913770199,0.195078999,,0.191361606,0.199756801
15:37:06,5.120812893,5.863974094,12.81258011,,69.97329712,67.19788361,5.863974094,0.195186198,,0.193185493,0.199713901
15:37:07,5.126043797,5.884370804,12.80504036,,69.97329712,67.21939087,5.884370804,0.195422307,,0.192852899,0.199649498
15:37:08,5.130040169,5.907633781,12.80002022,,69.99481201,67.24091339,5.907633781,0.195540294,,0.192048207,0.199617296
15:37:09,5.117733002,5.877668858,12.80337048,,70.0163269,67.26242065,5.877668858,0.195712,,0.195975006,0.199552998
15:37:10,5.127274036,5.849706173,12.80922985,,70.0378418,67.28394318,5.849706173,0.195819303,,0.195213303,0.199585095
15:37:11,5.122044086,5.809954166,12.79582024,,70.05935669,67.30545044,5.809954166,0.196098194,,0.193646803,0.199349105
15:37:12,5.114960194,5.816733837,12.78995037,,70.10238647,67.32697296,5.816733837,0.196280599,,0.195556596,0.199263304
15:37:13,5.118965149,5.838645935,12.79498959,,70.12390137,67.34848022,5.838645935,0.196452305,,0.194440797,0.1991667
15:37:14,5.133728027,5.774297237,12.81258011,,70.14541626,67.37000275,5.774297237,0.196420103,,0.192906499,0.199037999
15:37:15,5.128809929,5.880887985,12.80838966,,70.16693115,67.39151001,5.880887985,0.196763396,,0.193260595,0.198952094
15:37:16,5.148753166,5.790927887,12.78575993,,70.18845367,67.41301727,5.790927887,0.196602494,,0.194537401,0.198769704
15:37:17,5.150589943,5.856441021,12.78995037,,70.20996094,67.43453979,5.856441021,0.196752697,,0.194762707,0.198683903
15:37:18,5.149364948,5.956272125,12.8016901,,70.23148346,67.47756958,5.956272125,0.197203293,,0.193775594,0.198447898
15:37:19,5.143850803,5.884906769,12.79246998,,70.25299072,67.49907684,5.884906769,0.197042406,,0.195717499,0.198383495
15:37:20,5.136184216,5.931338787,12.80420971,,70.27451324,67.52059937,5.931338787,0.197203293,,0.194923595,0.198329806
15:37:21,5.11403513,5.869616985,12.79918003,,70.29602051,67.54210663,5.869616985,0.197278395,,0.193797007,0.198265493
15:37:22,5.109408855,5.906300068,12.79582024,,70.31754303,67.56362915,5.906300068,0.197289094,,0.196779698,0.198147401
15:37:23,5.11033392,5.930541039,12.80587959,,70.33905029,67.58513641,5.930541039,0.197493002,,0.194462299,0.198136702
15:37:24,5.109099865,5.848089218,12.8134203,,70.33905029,67.60665894,5.848089218,0.197353497,,0.194140404,0.198147401
15:37:25,5.107864857,5.860746861,12.79246998,,70.36057281,67.60665894,5.860746861,0.197321296,,0.194151103,0.198126003
15:37:26,5.124505997,5.936120987,12.80253029,,70.36057281,67.6281662,5.936120987,0.197621703,,0.195191801,0.198029399
15:37:27,5.115883827,5.908167839,12.80838966,,70.38208008,67.64968872,5.908167839,0.197761193,,0.196586594,0.197975799
15:37:28,5.115883827,5.845122814,12.8016901,,70.38208008,67.67120361,5.845122814,0.197568104,,0.193936497,0.197879195
15:37:29,5.104468822,5.858056068,12.80671978,,70.38208008,67.69271851,5.858056068,0.197771907,,0.194204703,0.197771907
15:37:30,5.101687908,5.896416187,12.79666042,,70.36057281,67.7142334,5.896416187,0.197804093,,0.194655403,0.197643206
15:37:31,5.109408855,5.90443182,12.81175041,,70.36057281,67.73574829,5.90443182,0.197889999,,0.194773406,0.197568104
15:37:32,5.121428013,5.911635876,12.8016901,,70.33905029,67.77877808,5.911635876,0.197857797,,0.197638005,0.197557405
15:37:33,5.138945103,5.914301872,12.79833984,,70.36057281,67.80029297,5.914301872,0.198104501,,0.197734594,0.197471499
15:37:34,5.154262066,5.927350044,12.8167696,,70.36057281,67.82180786,5.927350044,0.198254704,,0.195234701,0.197375
15:37:35,5.156709194,5.888389111,12.79918003,,70.36057281,67.84332275,5.888389111,0.198469296,,0.195771202,0.197321296
15:37:36,5.137718201,5.903896809,12.79918003,,70.38208008,67.86483765,5.903896809,0.198211804,,0.197273195,0.197267696
15:37:37,5.121119976,5.927350044,12.79749966,,70.38208008,67.88635254,5.927350044,0.198426396,,0.195760399,0.197181806
15:37:38,5.124505997,5.970547199,12.80420971,,70.40358734,67.88635254,5.970547199,0.198319107,,0.1946446,0.197020903
15:37:39,5.101687908,5.952033997,12.80420971,,70.40358734,67.92938232,5.952033997,0.198211804,,0.194869995,0.197010204
15:37:40,5.077217102,5.948060989,12.79749966,,70.40358734,67.92938232,5.948060989,0.198372796,,0.197520003,0.197063804
15:37:41,5.075354099,6.018675804,12.81091022,,70.40358734,67.95089722,6.018675804,0.198426396,,0.195814103,0.197031602
15:37:42,5.075664043,5.931073189,12.8134203,,70.40358734,67.97241211,5.931073189,0.198651701,,0.196329102,0.196978003
15:37:43,5.073489189,5.974243164,12.79582024,,70.40358734,67.993927,5.974243164,0.198426396,,0.196779698,0.196967304
15:37:44,5.089931011,5.965264797,12.80671978,,70.40358734,68.01544189,5.965264797,0.198458597,,0.198936194,0.196902901
15:37:45,5.082802773,5.98426199,12.79246998,,70.38208008,68.01544189,5.98426199,0.198523,,0.1963505,0.196881399
15:37:46,5.108790874,5.992950916,12.80002022,,70.38208008,68.03695679,5.992950916,0.198726803,,0.197283894,0.196827799
15:37:47,5.136796951,5.921228886,12.79498959,,70.40358734,68.07998657,5.921228886,0.198984295,,0.197058603,0.196849197
15:37:48,5.150589943,5.906567097,12.80084991,,70.40358734,68.10150146,5.906567097,0.199016497,,0.196833298,0.196892202
15:37:49,5.135262012,5.924157143,12.80084991,,70.40358734,68.10150146,5.924157143,0.1990702,,0.199794501,0.196806297
15:37:50,5.113727093,6.030714035,12.79833984,,70.40358734,68.12301636,6.030714035,0.199295506,,0.193239093,0.196720496
15:37:51,5.097052097,6.081217766,12.7874403,,70.42510986,68.16605377,6.081217766,0.199434906,,0.193378597,0.196827799
15:37:52,5.101997852,6.053675175,12.80420971,,70.42510986,68.18756104,6.053675175,0.199735299,,0.194794804,0.196806297
15:37:53,5.097670078,5.998209953,12.79749966,,70.42510986,68.20908356,5.998209953,0.199939206,,0.196790397,0.196827799
15:37:54,5.078147888,6.030190945,12.79833984,,70.42510986,68.23059082,6.030190945,0.1997675,,0.197380498,0.196849197
15:37:55,5.060732841,6.068501949,12.78995037,,70.42510986,68.25211334,6.068501949,0.199713901,,0.198946893,0.196838498
15:37:56,5.066337109,5.970018864,12.81425953,,70.42510986,68.25211334,5.970018864,0.199939206,,0.200717196,0.1968171
15:37:57,5.062290192,5.957859993,12.80337048,,70.42510986,68.27362061,5.957859993,0.199778304,,0.199322402,0.196720496
15:37:58,5.069447994,5.982419014,12.79331017,,70.40358734,68.29514313,5.982419014,0.200046495,,0.199140102,0.196784899
